long,lat,permit_type,issue_year,value
-80.52785308,43.50333746,Non Residential Building Permit,2015,300000
-80.52440723,43.49707644,Non Residential Building Permit,2010,300000
-80.57436692,43.46341072,Residential Building Permit,2011,300000
-80.51472745,43.47117679,Non Residential Building Permit,2014,300000
-80.52733676,43.49811378,Non Residential Building Permit,2016,300000
-80.52733676,43.49811378,Non Residential Building Permit,2015,300000
-80.52708808,43.51330076,Non Residential Building Permit,2011,300000
-80.58434876,43.49271635,Residential Building Permit,2014,300000
-80.52792543,43.47764163,Residential Building Permit,2013,300000
-80.52624008,43.45948904,Residential Building Permit,2017,300000
-80.56295755,43.4541429,Residential Building Permit,2012,300000
-80.53758371,43.46071148,Non Residential Building Permit,2011,300000
-80.53966951,43.49369438,Non Residential Building Permit,2018,300000
-80.51762655,43.46954944,Residential Building Permit,2015,300000
-80.53222025,43.47494422,Residential Building Permit,2015,300000
-80.5799921,43.45109444,Residential Building Permit,2013,300000
-80.53616678,43.48236374,Non Residential Building Permit,2013,300000
-80.50508431,43.50941011,Non Residential Building Permit,2012,300000
-80.53760852,43.47203069,Non Residential Building Permit,2016,300000
-80.51256792,43.49560806,Residential Building Permit,2012,300000
-80.54398799,43.45898656,Residential Building Permit,2011,300000
-80.47973316,43.50263086,Residential Building Permit,2014,300000
-80.50449409,43.47681659,Residential Building Permit,2017,300000
-80.5282443,43.45875243,Residential Building Permit,2014,300000
-80.53772008,43.47848728,Non Residential Building Permit,2018,300000
-80.56114817,43.44877672,Residential Building Permit,2010,300000
-80.53046783,43.45897979,Non Residential Building Permit,2016,300000
-80.50378527,43.47340448,Residential Building Permit,2016,300000
-80.51493721,43.47001887,Non Residential Building Permit,2016,300000
-80.58173464,43.45480781,Residential Building Permit,2010,300000
-80.54654254,43.46773537,Mixed Use Building Permit,2016,300000
-80.4974079,43.52037214,Residential Building Permit,2011,300000
-80.52733676,43.49811378,Non Residential Building Permit,2018,300000
-80.53760852,43.47203069,Non Residential Building Permit,2014,300000
-80.50767116,43.50003519,Residential Building Permit,2013,300000
-80.53765507,43.51054378,Non Residential Building Permit,2010,300000
-80.51661337,43.45826627,Non Residential Building Permit,2015,300000
-80.52548933,43.45614353,Residential Building Permit,2011,300000
-80.51855718,43.46522852,Non Residential Building Permit,2015,300000
-80.56322453,43.44133755,Residential Building Permit,2016,300000
-80.56309166,43.44138101,Residential Building Permit,2016,300000
-80.49445212,43.52126761,Residential Building Permit,2011,300000
-80.49720516,43.52032855,Residential Building Permit,2011,300000
-80.51766074,43.46296108,Residential Building Permit,2016,300000
-80.5271449,43.46728715,Residential Building Permit,2017,300000
-80.49554696,43.52489721,Residential Building Permit,2016,300000
-80.49471239,43.52452487,Residential Building Permit,2015,300000
-80.49291456,43.52430128,Residential Building Permit,2014,300000
-80.49527275,43.52480271,Residential Building Permit,2015,300000
-80.49501152,43.52471097,Residential Building Permit,2015,300000
-80.49481647,43.5242406,Residential Building Permit,2016,300000
-80.49691022,43.52073993,Residential Building Permit,2013,300000
-80.49680317,43.52071881,Residential Building Permit,2013,300000
-80.49662675,43.52069508,Residential Building Permit,2013,300000
-80.49789241,43.52072899,Residential Building Permit,2013,300000
-80.49707892,43.52031157,Residential Building Permit,2013,300000
-80.60422827,43.47012695,Residential Building Permit,2014,300000
-80.57841604,43.4496598,Residential Building Permit,2014,300000
-80.57912129,43.44981487,Residential Building Permit,2013,300000
-80.57796912,43.44986163,Residential Building Permit,2013,300000
-80.48184415,43.49362478,Residential Building Permit,2015,300000
-80.48309391,43.49472863,Residential Building Permit,2013,300000
-80.48307336,43.4944673,Residential Building Permit,2013,300000
-80.48150163,43.49157473,Residential Building Permit,2018,300000
-80.48135691,43.49234997,Residential Building Permit,2018,300000
-80.59879073,43.46128687,Residential Building Permit,2014,300000
-80.59556228,43.45834636,Residential Building Permit,2014,300000
-80.52756423,43.5139985,Non Residential Building Permit,2018,300000
-80.5289901,43.46305396,Non Residential Building Permit,2010,300000
-80.49730429,43.52034869,Residential Building Permit,2011,300000
-80.49735958,43.52093699,Residential Building Permit,2013,300000
-80.49473525,43.52447104,Residential Building Permit,2015,300000
-80.53259221,43.47126786,Non Residential Building Permit,2015,300000
-80.53697428,43.47359592,Non Residential Building Permit,2016,300000
-80.4873352,43.49825551,Residential Building Permit,2017,300000
-80.48598455,43.49891413,Residential Building Permit,2017,300000
-80.50584236,43.49794225,Residential Building Permit,2016,300000
-80.50607121,43.49996673,Residential Building Permit,2017,300000
-80.5198199,43.46168339,Residential Building Permit,2017,300000
-80.51976192,43.46173651,Residential Building Permit,2017,300000
-80.53110822,43.4984462,Non Residential Building Permit,2019,300000
-80.50495959,43.46855345,Residential Building Permit,2019,300000
-80.50775114,43.48070082,Residential Building Permit,2019,300000
-80.51508892,43.4619233,Residential Building Permit,2019,300000
-80.51523643,43.47769592,Non Residential Building Permit,2019,300000
-80.50854208,43.4613113,Residential Building Permit,2019,300000
-80.52479708,43.47710166,Non Residential Building Permit,2019,300000
-80.59011748,43.47364714,Non Residential Building Permit,2019,300000
-80.49099594,43.49985667,Residential Building Permit,2010,300000
-80.4912593,43.49999069,Residential Building Permit,2010,300000
-80.5371353,43.46104685,Non Residential Building Permit,2014,300000
-80.57856713,43.4491733,Residential Building Permit,2014,300000
-80.55691864,43.48619469,Residential Building Permit,2014,300000
-80.50295846,43.46965631,Residential Building Permit,2017,300000
-80.52579446,43.45762926,Residential Building Permit,2018,300000
-80.5316877,43.49906452,Residential Building Permit,2018,300000
-80.48152989,43.49486045,Residential Building Permit,2018,300000
-80.54787378,43.48319206,Residential Building Permit,2018,300000
-80.59482968,43.45266263,Residential Building Permit,2018,300000
-80.53138905,43.50187152,Non Residential Building Permit,2018,300000
-80.51506008,43.50566737,Residential Building Permit,2018,300000
-80.4993757,43.4695466,Residential Building Permit,2018,300000
-80.58027259,43.45312082,Residential Building Permit,2015,300500
-80.59314011,43.45079729,Residential Building Permit,2016,300562
-80.41176741,43.45538822,Residential Building (House),2010,301000
-80.52122202,43.40227212,Residential Building (House),2010,301000
-80.41045681,43.45509671,Residential Building (House),2010,301000
-80.48039889,43.49491401,Residential Building (House),2011,301000
-80.41428463,43.40501787,Residential Building (House),2011,301000
-80.4145091,43.40498239,Residential Building (House),2011,301000
-80.40602997,43.45376797,Residential Building (House),2014,301000
-80.44611147,43.37662693,Residential Building (House),2014,301000
-80.49337713,43.38566877,Residential Building (House),2014,301000
-80.48351432,43.39116835,Residential Building (House),2015,301000
-80.44518623,43.37635847,Residential Building (House),2015,301000
-80.48444273,43.39148626,Residential Building (House),2015,301000
-80.44478955,43.37642556,Residential Building (House),2016,301000
-80.44451615,43.3759989,Residential Building (House),2016,301000
-80.43640762,43.37351388,Residential Building (House),2016,301000
-80.44644289,43.3763541,Residential Building (House),2016,301000
-80.47516856,43.49856706,Residential Building (House),2017,301000
-80.53951387,43.42245128,Residential Building (House),2019,301320
-80.48316747,43.49498717,Residential Building Permit,2017,301700
-80.49881457,43.40162482,Residential Building (House),2010,302000
-80.41557254,43.4398173,Residential Building (House),2011,302000
-80.4084441,43.44543295,Residential Building (House),2011,302000
-80.40690877,43.4535431,Residential Building (House),2012,302000
-80.47040673,43.38306639,Residential Building (House),2014,302000
-80.40444568,43.44995974,Residential Building (House),2015,302000
-80.44533856,43.37794535,Residential Building (House),2015,302000
-80.44199925,43.38374942,Residential Building (House),2018,302000
-80.44220574,43.38183687,Residential Building (House),2018,302000
-80.44198017,43.38357804,Residential Building (House),2018,302000
-80.45312111,43.43211633,Residential Building (House),2018,302000
-80.44202296,43.38399566,Residential Building (House),2018,302000
-80.4419379,43.38340115,Residential Building (House),2018,302000
-80.44297358,43.38170206,Residential Building (House),2019,302000
-80.6012539,43.46940063,Residential Building Permit,2014,302000
-80.48728613,43.43420086,Residential Building (House),2013,302127
-80.40855255,43.4518881,Residential Building (House),2010,303000
-80.40954683,43.45257361,Residential Building (House),2010,303000
-80.40953722,43.45217657,Residential Building (House),2010,303000
-80.40927594,43.45263028,Residential Building (House),2010,303000
-80.44132356,43.3813407,Residential Building (House),2010,303000
-80.40811542,43.45223971,Residential Building (House),2010,303000
-80.44113251,43.38173542,Residential Building (House),2010,303000
-80.45207299,43.43239376,Residential Building (House),2010,303000
-80.40763332,43.45144971,Residential Building (House),2010,303000
-80.44234993,43.3810291,Residential Building (House),2010,303000
-80.4134198,43.4007507,Residential Building (House),2011,303000
-80.47966091,43.49670166,Residential Building (House),2011,303000
-80.47779092,43.49611015,Residential Building (House),2011,303000
-80.52447072,43.40294183,Residential Building (House),2011,303000
-80.43845486,43.37364487,Residential Building (House),2011,303000
-80.41030116,43.45096247,Residential Building (House),2011,303000
-80.40545638,43.45207401,Residential Building (House),2012,303000
-80.41202947,43.44154461,Residential Building (House),2013,303000
-80.4065902,43.45474806,Residential Building (House),2014,303000
-80.49351027,43.38722152,Residential Building (House),2014,303000
-80.49347993,43.38712501,Residential Building (House),2014,303000
-80.40352473,43.45403649,Residential Building (House),2014,303000
-80.49375301,43.38799359,Residential Building (House),2014,303000
-80.40649154,43.45367007,Residential Building (House),2014,303750
-80.47974807,43.49642755,Residential Building (House),2011,304000
-80.47778499,43.49720799,Residential Building (House),2011,304000
-80.47777984,43.49676902,Residential Building (House),2011,304000
-80.47778172,43.49622007,Residential Building (House),2011,304000
-80.47977209,43.39017064,Residential Building (House),2011,304000
-80.44613643,43.46850507,Residential Building (House),2012,304000
-80.44628954,43.46845223,Residential Building (House),2012,304000
-80.48158779,43.39061751,Residential Building (House),2012,304000
-80.52645606,43.40374543,Residential Building (House),2013,304000
-80.47030785,43.38265245,Residential Building (House),2014,304000
-80.40419649,43.45293601,Residential Building (House),2016,304000
-80.42978454,43.37384633,Residential Building (House),2016,304000
-80.46196415,43.39390758,Residential Building (House),2016,304000
-80.3978387,43.45147161,Residential Building (House),2018,304500
-80.41954725,43.37531686,Residential Building (House),2019,304800
-80.41928642,43.41659758,Residential Building (House),2011,305000
-80.48108914,43.392455,Residential Building (House),2012,305000
-80.49907066,43.45417751,Non-Residential Alteration,2012,305000
-80.49226487,43.38616007,Residential Building (House),2013,305000
-80.41248938,43.44218512,Residential Building (House),2013,305000
-80.44317095,43.37486677,Residential Building (House),2014,305000
-80.44465733,43.37644792,Residential Building (House),2015,305000
-80.44625343,43.37706088,Residential Building (House),2015,305000
-80.52287247,43.46366921,Non Residential Building Permit,2014,305000
-80.48183759,43.49264749,Residential Building Permit,2015,305000
-80.48551355,43.49849748,Residential Building Permit,2017,305000
-80.55898757,43.4542165,Residential Building Permit,2018,305000
-80.59981935,43.45941892,Residential Building Permit,2019,305400
-80.59907205,43.460405,Residential Building Permit,2019,305400
-80.59924744,43.46059025,Residential Building Permit,2019,305850
-80.40997028,43.45540989,Residential Building (House),2010,306000
-80.47406523,43.38600452,Residential Building (House),2011,306000
-80.43742734,43.37345769,Residential Building (House),2012,306000
-80.52505632,43.40131585,Residential Building (House),2012,306000
-80.52495292,43.40099544,Residential Building (House),2012,306000
-80.55468118,43.42121845,Residential Building (House),2012,306000
-80.42884041,43.42890229,Residential Building (House),2013,306000
-80.42875942,43.42886475,Residential Building (House),2013,306000
-80.49319035,43.38801664,Residential Building (House),2013,306000
-80.49271413,43.38758933,Residential Building (House),2013,306000
-80.49381369,43.38818661,Residential Building (House),2013,306000
-80.49274175,43.38483026,Residential Building (House),2013,306000
-80.49280515,43.38787884,Residential Building (House),2013,306000
-80.49329421,43.3889812,Residential Building (House),2013,306000
-80.49384403,43.38828311,Residential Building (House),2013,306000
-80.49328137,43.38830616,Residential Building (House),2013,306000
-80.49262312,43.38729981,Residential Building (House),2013,306000
-80.49294792,43.38724548,Residential Building (House),2013,306000
-80.49372267,43.38789709,Residential Building (House),2014,306000
-80.49457256,43.3877006,Residential Building (House),2014,306000
-80.49448146,43.38723516,Residential Building (House),2014,306000
-80.49480633,43.38735678,Residential Building (House),2014,306000
-80.4947113,43.3881419,Residential Building (House),2014,306000
-80.49486702,43.38754979,Residential Building (House),2014,306000
-80.44546223,43.37798631,Residential Building (House),2014,306000
-80.49481273,43.38606111,Residential Building (House),2014,306000
-80.49341924,43.38693198,Residential Building (House),2014,306000
-80.49305794,43.38578285,Residential Building (House),2014,306000
-80.49344959,43.3870285,Residential Building (House),2014,306000
-80.49318003,43.38617116,Residential Building (House),2014,306000
-80.49354061,43.38731802,Residential Building (House),2014,306000
-80.43837731,43.37003542,Residential Building (Multi),2019,306000
-80.43837731,43.37003542,Residential Building (Multi),2019,306000
-80.42100741,43.3766014,Residential Building (House),2019,306000
-80.41916195,43.37622475,Residential Building (House),2019,306000
-80.44234763,43.37379598,Residential Building (House),2019,306000
-80.59923372,43.45933213,Residential Building Permit,2017,306324
-80.59931903,43.45929074,Residential Building Permit,2017,306324
-80.59966869,43.45908707,Residential Building Permit,2017,306324
-80.60025145,43.45874724,Residential Building Permit,2017,306324
-80.60033353,43.45869988,Residential Building Permit,2017,306324
-80.6006109,43.45854599,Residential Building Permit,2017,306324
-80.60068153,43.4584974,Residential Building Permit,2017,306324
-80.59958987,43.45913683,Residential Building Permit,2017,306324
-80.59998231,43.45889281,Residential Building Permit,2017,306324
-80.41404945,43.45366302,Residential Building (House),2010,307000
-80.40610431,43.45124613,Residential Building (House),2011,307000
-80.48134855,43.48745825,Residential Building (House),2012,307000
-80.46104926,43.44158333,Residential Building (House),2013,307000
-80.4922042,43.38596706,Residential Building (House),2013,307000
-80.46097548,43.44162588,Residential Building (House),2013,307000
-80.49453291,43.38680932,Residential Building (House),2014,307000
-80.44531845,43.37633611,Residential Building (House),2015,307000
-80.4141471,43.45494024,Residential Building (House),2015,307000
-80.40541389,43.45122696,Residential Building (House),2015,307000
-80.4845512,43.39087576,Residential Building (House),2016,307000
-80.47087188,43.38231454,Residential Building (House),2016,307000
-80.44253933,43.37436905,Residential Building (House),2016,307000
-80.4208393,43.37545333,Residential Building (House),2018,307000
-80.59992442,43.45935615,Residential Building Permit,2019,307200
-80.51257698,43.47207991,Non Residential Building Permit,2014,307925
-80.55394817,43.43402609,Residential Building (House),2010,308000
-80.39800502,43.40667598,Residential Building (House),2011,308000
-80.47986874,43.49566051,Residential Building (House),2011,308000
-80.52598093,43.4021375,Residential Building (House),2011,308000
-80.52406066,43.3998636,Residential Building (House),2012,308000
-80.47902413,43.49621563,Residential Building (House),2012,308000
-80.47908909,43.49599531,Residential Building (House),2012,308000
-80.4951223,43.38645573,Residential Building (House),2014,308000
-80.40500658,43.44920727,Residential Building (House),2015,308000
-80.42594795,43.37339318,Residential Building (House),2016,308000
-80.5238647,43.44230507,Non-Residential Alteration,2018,308000
-80.42991467,43.37205029,Residential Building (House),2018,308000
-80.48439121,43.49492877,Residential Building Permit,2017,308000
-80.48716865,43.49860021,Residential Building Permit,2017,308000
-80.41004104,43.45261028,Residential Building (House),2010,309000
-80.49274447,43.38768583,Residential Building (House),2013,309000
-80.51544869,43.45452591,Residential Building (House),2014,309000
-80.43596705,43.37632549,Residential Building (House),2014,309000
-80.4039161,43.45367938,Residential Building (House),2014,309000
-80.43595573,43.37666335,Residential Building (House),2014,309000
-80.47723956,43.39081062,Residential Building (House),2016,309000
-80.40657989,43.45222732,Residential Building (House),2016,309000
-80.40432719,43.45286908,Residential Building (House),2016,309000
-80.40396106,43.45303497,Residential Building (House),2016,309000
-80.4718426,43.49932208,Residential Building (House),2016,309000
-80.52478418,43.47243733,Residential Building Permit,2015,309500
-80.4779046,43.38986756,Residential Building (House),2010,310000
-80.46075133,43.39534694,Residential Building (House),2010,310000
-80.52521232,43.40175995,Residential Building (House),2011,310000
-80.4604052,43.41301944,Residential Building (House),2011,310000
-80.46986664,43.38473759,Residential Building (House),2011,310000
-80.43711003,43.3752186,Residential Building (House),2012,310000
-80.43841689,43.3733989,Residential Building (House),2012,310000
-80.43711718,43.37295691,Residential Building (House),2012,310000
-80.43728713,43.37569421,Residential Building (House),2012,310000
-80.46939079,43.47878529,Residential Building (House),2012,310000
-80.43837729,43.37327773,Residential Building (House),2012,310000
-80.48669444,43.38333712,Residential Building (House),2012,310000
-80.48120002,43.39108356,Residential Building (House),2013,310000
-80.44251765,43.37553235,Residential Building (House),2013,310000
-80.48076705,43.3923999,Residential Building (House),2013,310000
-80.48266364,43.3907722,Residential Building (House),2013,310000
-80.48007532,43.39132128,Residential Building (House),2014,310000
-80.43697748,43.37615881,Residential Building (House),2014,310000
-80.47975549,43.38674442,Residential Building (House),2014,310000
-80.43574246,43.37636253,Residential Building (House),2014,310000
-80.44308795,43.374595,Residential Building (House),2015,310000
-80.40785177,43.45514483,Residential Building (House),2015,310000
-80.40579158,43.45261825,Residential Building (House),2016,310000
-80.40585107,43.45271485,Residential Building (House),2016,310000
-80.40572972,43.45185829,Residential Building (House),2016,310000
-80.40646851,43.45204649,Residential Building (House),2016,310000
-80.40013953,43.44972406,Residential Building (House),2017,310000
-80.55839774,43.43737412,Residential Building (Multi),2019,310000
-80.41950318,43.37690719,Residential Building (House),2019,310000
-80.55818874,43.43709254,Residential Building (Multi),2019,310000
-80.41906706,43.37699181,Residential Building (House),2019,310000
-80.50537712,43.49183392,Non Residential Building Permit,2017,310000
-80.52362173,43.49029872,Residential Building Permit,2011,310000
-80.4974434,43.52109801,Residential Building Permit,2013,310000
-80.49445702,43.52039053,Residential Building Permit,2012,310000
-80.57899747,43.4495768,Residential Building Permit,2014,310000
-80.4818275,43.49243245,Residential Building Permit,2015,310000
-80.58090254,43.45151317,Residential Building Permit,2014,310000
-80.4818409,43.49295806,Residential Building Permit,2016,310000
-80.5964031,43.45884541,Residential Building Permit,2015,310000
-80.48717497,43.49824049,Residential Building Permit,2017,310000
-80.5479508,43.49838203,Non Residential Building Permit,2019,310000
-80.60474659,43.46100798,Residential Building Permit,2015,310250
-80.60363058,43.46173483,Residential Building Permit,2018,310250
-80.60389863,43.4622575,Residential Building Permit,2018,310250
-80.52478488,43.40020027,Residential Building (House),2011,310344
-80.52824714,43.474522,Non Residential Building Permit,2017,310500
-80.59004348,43.45132497,Residential Building Permit,2016,310880
-80.40851792,43.45530833,Residential Building (House),2015,310950
-80.40642225,43.45560794,Residential Building (House),2015,310950
-80.52509728,43.40144579,Residential Building (House),2011,311000
-80.52498738,43.40110224,Residential Building (House),2011,311000
-80.43566815,43.37722178,Residential Building (House),2013,311000
-80.4819774,43.39059169,Residential Building (House),2014,311000
-80.47473945,43.49741464,Residential Building (House),2014,311000
-80.40759433,43.45537718,Residential Building (House),2015,311000
-80.40813692,43.45581973,Residential Building (House),2015,311000
-80.4072345,43.45574975,Residential Building (House),2015,311000
-80.40647455,43.4551536,Residential Building (House),2015,311000
-80.40736772,43.45577233,Residential Building (House),2015,311000
-80.40851052,43.4548903,Residential Building (House),2016,311000
-80.3999755,43.45148592,Residential Building (House),2017,311000
-80.40551356,43.45216687,Residential Building (House),2015,311400
-80.5991418,43.45938422,Residential Building Permit,2017,311550
-80.59950614,43.45918657,Residential Building Permit,2017,311550
-80.59975407,43.45903496,Residential Building Permit,2017,311550
-80.60016448,43.4587922,Residential Building Permit,2017,311550
-80.60042705,43.45865255,Residential Building Permit,2017,311550
-80.60052553,43.45859691,Residential Building Permit,2017,311550
-80.60077511,43.45844174,Residential Building Permit,2017,311550
-80.59940604,43.45923982,Residential Building Permit,2017,311550
-80.60392802,43.46276506,Residential Building Permit,2018,311865
-80.4153316,43.43919331,Residential Building (House),2010,312000
-80.52430121,43.40230609,Residential Building (House),2010,312000
-80.50031986,43.40425465,Residential Building (House),2010,312000
-80.52263177,43.39991225,Residential Building (House),2010,312000
-80.41058275,43.45171778,Residential Building (House),2011,312000
-80.47942829,43.39160716,Residential Building (House),2011,312000
-80.41318009,43.44082735,Residential Building (House),2012,312000
-80.48021578,43.39211868,Residential Building (House),2014,312000
-80.40512083,43.44936658,Residential Building (House),2015,312000
-80.47388337,43.49313166,Residential Building (House),2016,312000
-80.46936604,43.38486664,Residential Building (House),2018,312000
-80.6033626,43.46270116,Residential Building Permit,2018,312630
-80.52296581,43.40005706,Residential Building (House),2011,313000
-80.4443158,43.37818175,Residential Building (House),2011,313000
-80.49277481,43.38778233,Residential Building (House),2013,313000
-80.47504148,43.49771267,Residential Building (House),2015,313000
-80.40801334,43.45516917,Residential Building (House),2016,313000
-80.44721472,43.37673589,Residential Building (House),2016,313000
-80.44731862,43.37744821,Residential Building (House),2016,313000
-80.4466769,43.37709035,Residential Building (House),2016,313000
-80.44705438,43.37619067,Residential Building (House),2016,313000
-80.44732344,43.3770627,Residential Building (House),2016,313000
-80.44657657,43.37677469,Residential Building (House),2016,313000
-80.5081519,43.48804356,Non Residential Building Permit,2019,313000
-80.47413436,43.38262891,Residential Building (House),2019,313500
-80.41107088,43.45498864,Residential Building (House),2010,314000
-80.41069698,43.45203094,Residential Building (House),2011,314000
-80.46968098,43.38733746,Residential Building (House),2011,314000
-80.41194866,43.44189305,Residential Building (House),2014,314000
-80.51534753,43.45456229,Residential Building (House),2014,314000
-80.4419248,43.37521676,Residential Building (House),2014,314000
-80.44735925,43.37717224,Residential Building (House),2016,314000
-80.51544238,43.45377565,Residential Building (House),2016,314000
-80.52803028,43.44762478,Residential Building (House),2016,314000
-80.39833763,43.45077292,Residential Building (House),2017,314000
-80.40090153,43.45023232,Residential Building (House),2017,314000
-80.39838547,43.45107161,Residential Building (House),2018,314000
-80.46947945,43.38483764,Residential Building (House),2018,314000
-80.51280578,43.45523186,Residential Building (Multi),2018,314000
-80.51280578,43.45523186,Residential Building (Multi),2018,314000
-80.51280578,43.45523186,Residential Building (Multi),2018,314000
-80.51280578,43.45523186,Residential Building (Multi),2018,314000
-80.51280578,43.45523186,Residential Building (Multi),2018,314000
-80.51280578,43.45523186,Residential Building (Multi),2018,314000
-80.51280578,43.45523186,Residential Building (Multi),2018,314000
-80.51280578,43.45523186,Residential Building (Multi),2018,314000
-80.4129427,43.40085871,Residential Building (House),2019,314000
-80.39803528,43.45086743,Residential Building (House),2019,314000
-80.47369776,43.38323015,Residential Building (House),2019,314100
-80.47358176,43.38288969,Residential Building (House),2019,314100
-80.60345633,43.4618724,Residential Building Permit,2018,314330
-80.41062923,43.45506741,Residential Building (House),2010,315000
-80.4109287,43.45571813,Residential Building (House),2010,315000
-80.41183334,43.45557775,Residential Building (House),2010,315000
-80.41173001,43.45526762,Residential Building (House),2010,315000
-80.40598301,43.45129806,Residential Building (House),2011,315000
-80.41268581,43.45470058,Residential Building (House),2011,315000
-80.41298056,43.4546552,Residential Building (House),2011,315000
-80.44239822,43.37800895,Residential Building (House),2011,315000
-80.41253891,43.45472678,Residential Building (House),2011,315000
-80.47920466,43.49710407,Residential Building (House),2011,315000
-80.41086333,43.45556843,Residential Building (House),2011,315000
-80.44580889,43.378609,Residential Building (House),2012,315000
-80.43741533,43.37367348,Residential Building (House),2013,315000
-80.52572415,43.39971571,Residential Building (House),2013,315000
-80.41490025,43.45555416,Residential Building (House),2013,315000
-80.52556119,43.40394677,Residential Building (House),2013,315000
-80.47354071,43.49811647,Residential Building (House),2015,315000
-80.52465297,43.40343588,Residential Building (House),2015,315000
-80.44725129,43.37684737,Residential Building (House),2016,315000
-80.42167731,43.3761166,Residential Building (House),2019,315000
-80.54698041,43.46870064,Non Residential Building Permit,2015,315000
-80.52390535,43.4907901,Residential Building Permit,2010,315000
-80.57859917,43.44984546,Residential Building Permit,2013,315000
-80.5967973,43.45719446,Residential Building Permit,2013,315000
-80.59099561,43.45048962,Residential Building Permit,2015,315000
-80.59286238,43.45105456,Residential Building Permit,2015,315000
-80.54722528,43.49733284,Non Residential Building Permit,2014,315000
-80.49691066,43.52167248,Residential Building Permit,2018,315000
-80.5947311,43.45273375,Residential Building Permit,2018,315000
-80.48373274,43.49546638,Residential Building Permit,2018,315100
-80.59057121,43.45132383,Residential Building Permit,2016,315570
-80.58975614,43.45204986,Residential Building Permit,2016,315570
-80.59021011,43.45164728,Residential Building Permit,2016,315570
-80.46122296,43.41398047,Residential Building (House),2010,316000
-80.41164994,43.44149578,Residential Building (House),2010,316000
-80.41233012,43.40535426,Residential Building (House),2010,316000
-80.42313409,43.37621908,Residential Building (House),2010,316000
-80.40729457,43.4534257,Residential Building (House),2011,316000
-80.3990385,43.40704488,Residential Building (House),2011,316000
-80.41160605,43.45393754,Residential Building (House),2011,316000
-80.47855692,43.49608378,Residential Building (House),2011,316000
-80.47902775,43.49713488,Residential Building (House),2011,316000
-80.47853372,43.49618373,Residential Building (House),2011,316000
-80.47290229,43.49743102,Residential Building (House),2013,316000
-80.40612762,43.45084744,Residential Building (House),2014,316000
-80.52683966,43.40100644,Residential Building (House),2014,316000
-80.40251834,43.45220851,Residential Building (House),2017,316000
-80.47666719,43.45808722,Residential Building (House),2018,316000
-80.59203042,43.45112862,Residential Building Permit,2015,316000
-80.48200521,43.49362768,Residential Building Permit,2017,316400
-80.58846144,43.45325261,Residential Building Permit,2015,316642
-80.41100002,43.45283975,Residential Building (House),2010,317000
-80.48673331,43.38345562,Residential Building (House),2011,317000
-80.55427169,43.43384662,Residential Building (House),2011,317000
-80.40864426,43.44390319,Residential Building (House),2011,317000
-80.55416385,43.43390644,Residential Building (House),2011,317000
-80.48006223,43.49755165,Residential Building (House),2011,317000
-80.52567068,43.40117615,Residential Building (House),2011,317000
-80.39887768,43.40693597,Residential Building (House),2012,317000
-80.48269378,43.3920817,Residential Building (House),2012,317000
-80.47992677,43.39065264,Residential Building (House),2012,317000
-80.52729635,43.40228414,Residential Building (House),2013,317000
-80.49569821,43.38846128,Residential Building (House),2014,317000
-80.43533837,43.37573913,Residential Building (House),2014,317000
-80.43744223,43.37358121,Residential Building (House),2014,317000
-80.4940821,43.38795277,Residential Building (House),2014,317000
-80.40533709,43.44968395,Residential Building (House),2015,317000
-80.43770656,43.3712189,Residential Building (House),2016,317000
-80.43889365,43.37102637,Residential Building (House),2016,317000
-80.40260814,43.4516905,Residential Building (House),2019,317000
-80.48450314,43.49480018,Residential Building Permit,2017,317000
-80.3989124,43.44966207,Residential Building (House),2017,317700
-80.40270814,43.45165508,Residential Building (House),2018,317700
-80.55425405,43.43442764,Residential Building (House),2011,318000
-80.52182785,43.40204322,Residential Building (House),2011,318000
-80.47989584,43.39055624,Residential Building (House),2012,318000
-80.4428575,43.37495994,Residential Building (House),2015,318000
-80.44296198,43.37492889,Residential Building (House),2015,318000
-80.44337058,43.37456309,Residential Building (House),2015,318000
-80.44287898,43.37465711,Residential Building (House),2015,318000
-80.41655994,43.4549686,Residential Building (House),2015,318000
-80.4427745,43.37468817,Residential Building (House),2015,318000
-80.40405201,43.45167543,Residential Building (House),2015,318000
-80.44305751,43.37537188,Residential Building (House),2015,318000
-80.44254404,43.37505312,Residential Building (House),2015,318000
-80.47173639,43.49903603,Residential Building (House),2016,318000
-80.47494764,43.49868175,Residential Building (House),2016,318000
-80.47328163,43.49817672,Residential Building (House),2017,318000
-80.47527901,43.49850972,Residential Building (House),2017,318000
-80.47625339,43.39090768,Residential Building (House),2017,318000
-80.40241834,43.45224392,Residential Building (House),2017,318000
-80.47239927,43.49915453,Residential Building (House),2017,318000
-80.47349651,43.49857368,Residential Building (House),2017,318000
-80.40050628,43.45228121,Residential Building (House),2017,318000
-80.39876642,43.45009504,Residential Building (House),2019,318000
-80.4016082,43.45204474,Residential Building (House),2019,318000
-80.40119892,43.45131275,Residential Building (House),2019,318000
-80.58626352,43.49183523,Residential Building Permit,2012,318000
-80.48215355,43.49194947,Residential Building Permit,2017,318400
-80.46197865,43.41629011,Residential Building (House),2010,319000
-80.43608478,43.37523219,Residential Building (House),2011,319000
-80.52482367,43.40059495,Residential Building (House),2011,319000
-80.43834285,43.37317726,Residential Building (House),2011,319000
-80.55453927,43.43459626,Residential Building (House),2011,319000
